Rep Detail Report: Ted Fall,,,,,,,,,,,,,,
Generated: 2025-12-18 06:44:58,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
SUMMARY METRICS,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
Total Accounts (after alignment):,Total 2024 Revenue: ,Total 2025 Revenue:,Accounts Removed (Floor):,Revenue Removed (Floor): ,Final Accounts (Keeping):,Final Revenue (Keeping):,Zero Revenue Accounts:,Zero Revenue New 2025 Accounts: ,,,,,,
1024610,Botanic,RETAIL,SINGLE_LOCATION,131.0,0.0,2,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,11/7/2023,FALSE,0.0,FALSE
1023994,Bowcutt's Flooring America,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,3/21/2023,FALSE,0.0,FALSE
1000389,Rug Decor Of Sandy (UT),RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,1/21/2020,FALSE,0.0,FALSE
1022229,Marathon Realty of Idaho,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,7/15/2022,FALSE,0.0,FALSE
1008072,Designer Furniture Gallery,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,2/20/2020,FALSE,0.0,FALSE
1001485,Lodgecraft,RETAIL,SINGLE_LOCATION,1024.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,1/20/2020,FALSE,0.0,FALSE
1001595,Carol's Design House,RETAIL,SINGLE_LOCATION,538.5,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,1/8/2020,FALSE,0.0,FALSE
1001730,Grove's Furniture,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,2/8/2022,FALSE,0.0,FALSE
1003576,Knight Interiors,RETAIL,SINGLE_LOCATION,1140.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,10/7/2019,FALSE,0.0,FALSE
1005613,Rocky Mountain Design Interiors,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,5/1/2020,FALSE,0.0,FALSE
1006840,Piney Creek Interiors,RETAIL,SINGLE_LOCATION,10017.5,0.0,4,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,2/11/2020,FALSE,0.0,FALSE
1007924,Decor to Your Door,RETAIL,SINGLE_LOCATION,570.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,11/19/2020,FALSE,0.0,FALSE
1010044,alicelanehome.com,E-TAILER,SPECIALTY,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,3/17/2020,FALSE,0.0,FALSE
1021550,The Cupboard,RETAIL,SINGLE_LOCATION,1398.0,0.0,4,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,5/6/2022,FALSE,0.0,FALSE
1010270,Catherine Lane Interiors,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,4/24/2022,FALSE,0.0,FALSE
1011554,McGee & Co Partners,E-TAILER,SPECIALTY,35088.0,0.0,85,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,8/26/2019,FALSE,0.0,FALSE
1015880,Malouf,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,4/15/2020,FALSE,0.0,FALSE
1016287,"DownEast Outfitters, Inc",RETAIL,MULTIPLE_LOCATIONS,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,7/11/2020,FALSE,0.0,FALSE
1020273,Hamilton Park Interiors,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,2/14/2022,FALSE,0.0,FALSE
1001236,Lakeshore Decor,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,10/17/2023,FALSE,0.0,FALSE
1020544,Quietude Home,RETAIL,SINGLE_LOCATION,3240.0,0.0,2,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,10/28/2022,FALSE,0.0,FALSE
1012068,SS Ted Fall,INTERNAL,SALES_REP,2005.1,-411.3,4,1,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,1/8/2020,FALSE,0.0,FALSE
,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
GROUP 3 (LOW REVENUE) - LOSING (FLOOR REMOVED): 86 accounts | 38538.22 revenue,,,,,,,,,,,,,,
(DESIGN segment + Not new in 2025),,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
Account_ID,Account_Name,Segment,Sub_Segment,Total_Rev_2024,Total_Rev_2025,Orders_2024,Orders_2025,Revenue_Tier,Potential_Tier,Segment_Label,Customer_Since_Date,Is_New_2025,Composite_Score,Floor_Removed
1018667,Leslie Scofield Studio,DESIGN,DESIGN_FIRM,0.0,2460.0,0,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,3/4/2021,FALSE,47.9,TRUE
1009179,Decorating Den Interiors- Marva Don Card,DESIGN,DESIGNER_INDEPENDENT,471.0,2438.0,1,5,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,5/12/2020,FALSE,67.9,TRUE
1010801,Willow Creek Home Furnishings,DESIGN,DESIGN_FIRM,3020.0,2288.0,3,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,7/28/2020,FALSE,44.7,TRUE
1021702,Midway Design & Interiors,DESIGN,DESIGN_FIRM,11070.64,2270.4,7,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,4/26/2022,FALSE,46.8,TRUE
1017874,Ivory Design,DESIGN,DESIGN_FIRM,4195.0,2262.5,2,0,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,11/17/2020,FALSE,46.2,TRUE
1017932,J Scott Anderson Inc,DESIGN,DESIGNER_INDEPENDENT,0.0,2250.0,0,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,11/20/2020,FALSE,43.7,TRUE
1004718,Harman Wilde,DESIGN,DESIGN_FIRM,8914.0,2191.1,3,4,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,2/10/2020,FALSE,43.0,TRUE
1016721,Beck & Engle Design,DESIGN,DESIGN_FIRM,0.0,2151.28,0,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,7/16/2020,FALSE,63.8,TRUE
1023897,April Hickman Design LLC,DESIGN,DESIGN_FIRM,3565.0,2135.0,1,3,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,6/6/2023,FALSE,43.8,TRUE
1012656,Designed Interiors dba Dwelling,DESIGN,DESIGN_FIRM,18817.0,1872.0,14,6,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,2/5/2020,FALSE,46.8,TRUE
1020138,Swan Interior Design,DESIGN,DESIGNER_INDEPENDENT,294.0,1696.0,1,3,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,9/1/2021,FALSE,66.3,TRUE
1001172,Rusty Nail,DESIGN,DESIGN_FIRM,3015.0,1658.0,1,3,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,9/30/2020,FALSE,48.2,TRUE
1016118,In Studio Design,DESIGN,DESIGN_FIRM,2339.38,1438.0,1,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,4/29/2020,FALSE,48.5,TRUE
1012284,Jacalyn Roundy Interior Design,DESIGN,DESIGNER_INDEPENDENT,6568.0,1383.0,5,3,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,1/30/2020,FALSE,56.8,TRUE
1021691,Katy Co.,DESIGN,DESIGN_FIRM,7350.58,1222.05,11,3,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,2/16/2024,FALSE,51.0,TRUE
1024535,Cori Richards Design,DESIGN,DESIGNER_INDEPENDENT,0.0,1035.0,0,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,5/22/2023,FALSE,48.6,TRUE
1008589,Liz Tate Interior Design,DESIGN,DESIGNER_INDEPENDENT,1015.0,945.4,1,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,11/18/2019,FALSE,46.6,TRUE
1015961,Ali Henrie Design,DESIGN,DESIGN_FIRM,1412.16,922.5,1,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,3/5/2021,FALSE,46.4,TRUE
1012550,ToadnWillow,DESIGN,DESIGN_FIRM,0.0,843.0,0,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,12/3/2020,FALSE,52.7,TRUE
1026957,Incredible Dwellings and Beyond,DESIGN,DESIGN_FIRM,1450.0,705.0,2,1,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,4/9/2024,FALSE,33.2,TRUE
1004080,Natural Instincts Interior Design,DESIGN,DESIGN_FIRM,3496.8,681.0,6,6,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,4/6/2020,FALSE,63.8,TRUE
1019086,Millhaven Homes,DESIGN,DESIGN_FIRM,44225.4,631.0,16,3,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,6/3/2021,FALSE,41.9,TRUE
1020150,"Studio Interiors, LLC",DESIGN,DESIGN_FIRM,19621.34,585.0,6,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,10/19/2021,FALSE,49.6,TRUE
1028002,ELIZABETH HALES DESIGN,DESIGN,DESIGN_FIRM,0.0,572.0,0,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,9/16/2024,FALSE,51.7,TRUE
1013283,Jeff Landry Design,DESIGN,DESIGN_FIRM,10508.0,544.0,4,1,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,4/21/2021,FALSE,34.8,TRUE
1014010,Rootd,DESIGN,DESIGN_FIRM,6002.62,323.99,12,6,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,2/10/2020,FALSE,48.2,TRUE
1020707,BECKI OWENS,DESIGN,DESIGNER_INDEPENDENT,645.0,302.0,4,3,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,12/13/2021,FALSE,42.9,TRUE
1013425,Enzy Design,DESIGN,DESIGNER_INDEPENDENT,5185.0,194.0,5,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,12/12/2019,FALSE,40.6,TRUE
1017372,Domichel Hickman Design Studio,DESIGN,DESIGNER_INDEPENDENT,2365.0,193.0,1,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,3/23/2021,FALSE,41.1,TRUE
1010819,Ashton Design Studio,DESIGN,DESIGN_FIRM,5736.5,152.0,1,1,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,11/11/2020,FALSE,39.6,TRUE
1025193,"Design Hive ID, LLC",DESIGN,DESIGN_FIRM,0.0,95.0,0,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,8/25/2023,FALSE,42.4,TRUE
1026059,Designs by Heather Ford,DESIGN,DESIGNER_INDEPENDENT,0.0,74.0,0,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,5/2/2024,FALSE,49.2,TRUE
1017904,Niszsien Design,DESIGN,DESIGNER_INDEPENDENT,365.5,25.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,6/2/2021,FALSE,23.8,TRUE
1024257,JENNIFER BROOKES DESIGN STUDIO,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,4/18/2023,FALSE,0.0,TRUE
1020261,Parkway East Design,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,5/11/2022,FALSE,0.0,TRUE
1025569,Larkyn Interiors,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,11/18/2024,FALSE,0.0,TRUE
1034819,Cheney and Co Design,DESIGN,DESIGNER_INDEPENDENT,240.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,11/5/2024,FALSE,0.0,TRUE
1019670,Astonishing Design Studio,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,10/7/2021,FALSE,0.0,TRUE
1025788,Hannah Galbreath Design,DESIGN,DESIGN_FIRM,762.0,0.0,2,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,3/29/2024,FALSE,0.0,TRUE
1026075,Maven Design Co,DESIGN,DESIGN_FIRM,3165.0,0.0,2,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,12/21/2023,FALSE,0.0,TRUE
1021017,Grove Collective,DESIGN,DESIGN_FIRM,24173.23,0.0,35,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,2/7/2022,FALSE,0.0,TRUE
1020471,"Erin Riggsbee Design, LLC",DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,10/19/2021,FALSE,0.0,TRUE
1025858,Kristina Lawrence Interior Design,DESIGN,DESIGN_FIRM,3040.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,12/11/2023,FALSE,0.0,TRUE
1025000,Simply Sam Organization & Design,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,12/2/2024,FALSE,0.0,TRUE
1024721,Megan Hunter Design,DESIGN,DESIGNER_INDEPENDENT,79.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,6/13/2023,FALSE,0.0,TRUE
1022661,Ali Marie Studios,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,10/11/2022,FALSE,0.0,TRUE
1022901,Kristina Montgomery Interiors,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,1/4/2023,FALSE,0.0,TRUE
1024552,Ember Home,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,6/26/2023,FALSE,0.0,TRUE
1026012,Kirby Kelly Studio LLC,DESIGN,DESIGN_FIRM,3170.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,8/19/2024,FALSE,0.0,TRUE
1023986,Studio ENGY,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,3/16/2023,FALSE,0.0,TRUE
1024438,Maven home interiors,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,5/18/2023,FALSE,0.0,TRUE
1025276,Edge Interior Design,DESIGN,DESIGN_FIRM,907.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,1/4/2024,FALSE,0.0,TRUE
1000920,Oviatt Design Associates,DESIGN,DESIGN_FIRM,25.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,10/21/2019,FALSE,0.0,TRUE
1018346,Space Interior Design,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,1/28/2021,FALSE,0.0,TRUE
1012077,Catherine Goodsell Interiors,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,4/19/2021,FALSE,0.0,TRUE
1001544,Design Associates (MT),DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,3/25/2020,FALSE,0.0,TRUE
1001986,Inside Design Studio,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,3/18/2020,FALSE,0.0,TRUE
1002526,"Dream Homes, Inc.",DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,7/16/2020,FALSE,0.0,TRUE
1002880,Red Door Design House,DESIGN,DESIGN_FIRM,3325.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,6/1/2020,FALSE,0.0,TRUE
1003717,"Park City Design Group, LLC",DESIGN,DESIGN_FIRM,4123.0,0.0,3,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,1/20/2020,FALSE,0.0,TRUE
1006073,"J Squared Interiors, LLC",DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,12/4/2019,FALSE,0.0,TRUE
1007030,CCG Howells,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,9/9/2020,FALSE,0.0,TRUE
1007649,Harker Design,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,1/28/2020,FALSE,0.0,TRUE
1008430,Cary's Interior Design,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,1/9/2020,FALSE,0.0,TRUE
1008542,Christina Brown Design,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,10/19/2020,FALSE,0.0,TRUE
1010529,Miya Design and Interiors,DESIGN,DESIGN_FIRM,755.0,0.0,2,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,2/16/2020,FALSE,0.0,TRUE
1011467,AC Interiors,DESIGN,DESIGN_FIRM,158.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,2/26/2021,FALSE,0.0,TRUE
1011490,"The Olsen Home, LLC",DESIGN,DESIGN_FIRM,22079.5,0.0,11,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,3/18/2020,FALSE,0.0,TRUE
1011715,Cambridge Home Company,DESIGN,DESIGNER_INDEPENDENT,3845.0,0.0,3,1,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,2/17/2020,FALSE,0.0,TRUE
1012149,"Kerry Nicole, LLC",DESIGN,DESIGN_FIRM,485.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,4/1/2020,FALSE,0.0,TRUE
1017884,Miller Lang Design LLC,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,3/22/2022,FALSE,0.0,TRUE
1012177,"McCann Interior Concepts, Inc.",DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,1/16/2020,FALSE,0.0,TRUE
1012654,Snake River Interiors,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,12/27/2019,FALSE,0.0,TRUE
1012674,Nanette Mattei Design,DESIGN,DESIGN_FIRM,5862.0,0.0,3,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,12/11/2023,FALSE,0.0,TRUE
1012897,Johnson Design Group,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,10/20/2022,FALSE,0.0,TRUE
1013231,Dunker Beal Interiors,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,8/4/2020,FALSE,0.0,TRUE
1013721,Suzanne McAleer Design,DESIGN,DESIGN_FIRM,50.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,11/1/2023,FALSE,0.0,TRUE
1013988,Lisman Studio,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,4/21/2021,FALSE,0.0,TRUE
1014240,Fitz and Murphey Interiors,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,1/7/2020,FALSE,0.0,TRUE
1014907,cityhome COLLECTIVE,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,4/24/2020,FALSE,0.0,TRUE
1015372,Hillary Taylor Interiors,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,10/19/2021,FALSE,0.0,TRUE
1015813,New View Design LLC,DESIGN,DESIGN_FIRM,4109.75,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,4/22/2020,FALSE,0.0,TRUE
1015938,"Interiors By Design, Inc. (UT)",DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,4/27/2021,FALSE,0.0,TRUE
1001042,Rococco Designs,DESIGN,DESIGN_FIRM,731.0,0.0,3,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,1/23/2020,FALSE,0.0,TRUE
1017808,WOW+ Atelier,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,11/6/2020,FALSE,0.0,TRUE
1035198,T Haus,DESIGN,DESIGN_FIRM,1019.0,0.0,3,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,11/1/2024,FALSE,0.0,TRUE
,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
ZERO REVENUE ACCOUNTS: 82 total | 29 keeping | 53 removed,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
Account_ID,Account_Name,Segment,Sub_Segment,Total_Rev_2024,Total_Rev_2025,Orders_2024,Orders_2025,Revenue_Tier,Potential_Tier,Segment_Label,Customer_Since_Date,Is_New_2025,Composite_Score,Floor_Removed
1034844,Twisted Lemon Designs,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0,0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,7/11/2025,TRUE,20.1,FALSE
1035970,"Domaine Interiors, LLC",DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,8/11/2025,TRUE,18.6,FALSE
1036255,Ironstone Furniture and Fire,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,6/25/2025,TRUE,20.2,FALSE
1036799,Josephine West,DESIGN,DESIGN_FIRM,0.0,0.0,0,2,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,12/2/2025,TRUE,18.2,FALSE
1037241,Curated Style Collective,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0,0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,6/6/2025,TRUE,18.7,FALSE
1037530,Hannesson Home,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,8/7/2025,TRUE,18.6,FALSE
1037560,Within Co,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0,0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,8/11/2025,TRUE,17.1,FALSE
1000389,Rug Decor Of Sandy (UT),RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,1/21/2020,FALSE,0.0,FALSE
1001236,Lakeshore Decor,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,10/17/2023,FALSE,0.0,FALSE
1001485,Lodgecraft,RETAIL,SINGLE_LOCATION,1024.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,1/20/2020,FALSE,0.0,FALSE
1001595,Carol's Design House,RETAIL,SINGLE_LOCATION,538.5,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,1/8/2020,FALSE,0.0,FALSE
1001730,Grove's Furniture,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,2/8/2022,FALSE,0.0,FALSE
1003576,Knight Interiors,RETAIL,SINGLE_LOCATION,1140.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,10/7/2019,FALSE,0.0,FALSE
1005613,Rocky Mountain Design Interiors,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,5/1/2020,FALSE,0.0,FALSE
1006840,Piney Creek Interiors,RETAIL,SINGLE_LOCATION,10017.5,0.0,4,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,2/11/2020,FALSE,0.0,FALSE
1007924,Decor to Your Door,RETAIL,SINGLE_LOCATION,570.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,11/19/2020,FALSE,0.0,FALSE
1008072,Designer Furniture Gallery,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,2/20/2020,FALSE,0.0,FALSE
1010044,alicelanehome.com,E-TAILER,SPECIALTY,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,3/17/2020,FALSE,0.0,FALSE
1010270,Catherine Lane Interiors,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,4/24/2022,FALSE,0.0,FALSE
1011554,McGee & Co Partners,E-TAILER,SPECIALTY,35088.0,0.0,85,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,8/26/2019,FALSE,0.0,FALSE
1015880,Malouf,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,4/15/2020,FALSE,0.0,FALSE
1016287,"DownEast Outfitters, Inc",RETAIL,MULTIPLE_LOCATIONS,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,7/11/2020,FALSE,0.0,FALSE
1020273,Hamilton Park Interiors,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,2/14/2022,FALSE,0.0,FALSE
1020544,Quietude Home,RETAIL,SINGLE_LOCATION,3240.0,0.0,2,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,10/28/2022,FALSE,0.0,FALSE
1021550,The Cupboard,RETAIL,SINGLE_LOCATION,1398.0,0.0,4,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,5/6/2022,FALSE,0.0,FALSE
