Rep Detail Report: Ron Kessler,,,,,,,,,,,,,,
Generated: 2025-12-18 06:44:57,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
SUMMARY METRICS,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
Total Accounts (after alignment):,Total 2024 Revenue: ,Total 2025 Revenue:,Accounts Removed (Floor):,Revenue Removed (Floor): ,Final Accounts (Keeping):,Final Revenue (Keeping):,Zero Revenue Accounts:,Zero Revenue New 2025 Accounts: ,,,,,,
1021201,"BRIAN NEEPER ARCHITECTURE, PC",DESIGN,DESIGN_FIRM,0.0,1897.0,0,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,3/28/2022,FALSE,52.8,TRUE
1002396,Your Nesting Place,DESIGN,DESIGN_FIRM,788.0,1819.0,1,6,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,4/2/2021,FALSE,54.7,TRUE
1015949,"Dayton LA, LLC DBA Mindfully Splendid",DESIGN,DESIGN_FIRM,2537.0,1800.0,1,2,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,12/9/2021,FALSE,38.5,TRUE
1001575,Home Revisions,DESIGN,DESIGN_FIRM,0.0,1380.0,0,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,4/29/2020,FALSE,51.8,TRUE
1024136,Maple & White Design,DESIGN,DESIGN_FIRM,7142.0,1120.0,5,3,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,3/29/2023,FALSE,45.8,TRUE
1002152,Details and Associates Dba Leslie Lewis,DESIGN,DESIGN_FIRM,2115.0,1050.0,3,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,1/31/2020,FALSE,49.7,TRUE
1017727,Cornerstone Interiors (IN),DESIGN,DESIGN_FIRM,2283.5,1015.5,6,3,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,10/28/2020,FALSE,47.1,TRUE
1027600,SS Ron Kessler,DESIGN,DESIGNER_INDEPENDENT,178.1,988.54,3,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,8/12/2024,FALSE,45.6,TRUE
1019812,KLH Custom Homes dba Ten Design Studio,DESIGN,DESIGN_FIRM,161.0,941.0,2,2,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,7/20/2021,FALSE,71.4,TRUE
1022209,Kilano Design + Build,DESIGN,DESIGN_FIRM,3815.0,940.0,1,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,7/18/2022,FALSE,42.3,TRUE
1011791,Design Details (MI),DESIGN,DESIGN_FIRM,0.0,930.0,0,4,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,1/15/2020,FALSE,65.9,TRUE
1011075,"Pollert Design Assoc, Inc.",DESIGN,DESIGN_FIRM,1507.0,925.0,4,1,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,3/9/2020,FALSE,38.2,TRUE
1013513,Elizabeth Barrett Design LLC,DESIGN,DESIGN_FIRM,-545.0,795.25,3,3,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,2/28/2020,FALSE,58.8,TRUE
1019213,"Archall Architects, LLC",DESIGN,ARCHITECT_BUILDER,0.0,791.0,0,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,11/9/2022,FALSE,47.7,TRUE
1024587,Holladay Properties.com,DESIGN,ARCHITECT_BUILDER,6418.0,715.5,1,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,5/23/2023,FALSE,45.1,TRUE
1001534,Design Nook,DESIGN,DESIGN_FIRM,0.0,675.0,0,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,11/18/2019,FALSE,53.7,TRUE
1012380,Catherine Marrano Interiors,DESIGN,DESIGN_FIRM,6443.5,668.0,2,3,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,5/21/2021,FALSE,36.6,TRUE
1016063,Lifestyle Kitchen Studio,DESIGN,DESIGN_FIRM,0.0,558.09,0,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,5/18/2020,FALSE,51.7,TRUE
1024539,White pine design,DESIGN,DESIGN_FIRM,603.0,531.0,1,1,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,5/16/2023,FALSE,38.2,TRUE
1021671,Young & Young Interiors,DESIGN,DESIGN_FIRM,0.0,178.0,0,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,3/10/2023,FALSE,47.4,TRUE
1017139,Pink Elephant Home,DESIGN,DESIGN_FIRM,9649.0,150.0,3,1,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,11/10/2020,FALSE,36.5,TRUE
1006323,"reDesign Home, LLC",DESIGN,DESIGN_FIRM,0.0,75.0,0,0,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,2/19/2020,FALSE,51.9,TRUE
1012378,Concetti,DESIGN,DESIGN_FIRM,9191.9,53.0,14,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,1/1/2020,FALSE,40.8,TRUE
1023161,CLOVER DESIGNS,DESIGN,DESIGN_FIRM,0.0,50.0,0,0,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,11/29/2022,FALSE,41.7,TRUE
1005557,Cottage Company Interiors,DESIGN,ARCHITECT_BUILDER,2069.0,11.0,1,2,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,10/23/2019,FALSE,33.5,TRUE
1024412,Etheric Living + Co.,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,5/4/2023,FALSE,0.0,TRUE
1021893,"Kelsey Duda Interiors, Fernhaus Studio",DESIGN,HOSPITALITY,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,2/9/2023,FALSE,0.0,TRUE
1023038,G&G Design and Staging,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,11/7/2022,FALSE,0.0,TRUE
1021395,Of Place Studio,DESIGN,DESIGN_FIRM,25.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,3/14/2022,FALSE,0.0,TRUE
1021277,Camden Interiors,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,2/24/2022,FALSE,0.0,TRUE
1023461,Spaces Interior Design,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,1/11/2023,FALSE,0.0,TRUE
1021910,Reem Akkad Design/ Reem Akkad,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,12/15/2022,FALSE,0.0,TRUE
1024608,"CHRISTINE LILLEY DESIGNS, LLC",DESIGN,DESIGN_FIRM,869.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,6/12/2023,FALSE,0.0,TRUE
1022832,Design by Choice LLC,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,11/28/2022,FALSE,0.0,TRUE
1020632,Design Strategies,DESIGN,DESIGN_FIRM,1631.04,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,11/5/2021,FALSE,0.0,TRUE
1020046,Annie Baker Design,DESIGN,DESIGN_FIRM,3145.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,8/23/2021,FALSE,0.0,TRUE
1022942,Clark + Aldine,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,12/1/2022,FALSE,0.0,TRUE
1000151,Boxell Interiors Inc.,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,11/21/2022,FALSE,0.0,TRUE
1019650,Bai & Sell Design,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,8/3/2021,FALSE,0.0,TRUE
1018555,Interiors By Studio V,DESIGN,DESIGN_FIRM,2805.5,0.0,2,1,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,3/13/2021,FALSE,0.0,TRUE
1001825,"Centerville Design Associates, Inc",DESIGN,DESIGN_FIRM,5794.0,0.0,4,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,8/14/2020,FALSE,0.0,TRUE
1002385,Trade Connection,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,1/13/2022,FALSE,0.0,TRUE
1002499,Decorative Circle,DESIGN,DESIGN_FIRM,179.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,3/10/2020,FALSE,0.0,TRUE
1002885,"Spike and Buddy's, Inc.",DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,11/2/2020,FALSE,0.0,TRUE
1003174,Julie Bova Interior Design,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,7/17/2020,FALSE,0.0,TRUE
1003387,Interior Motives By 321,DESIGN,DESIGN_FIRM,4527.69,0.0,3,1,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,3/11/2020,FALSE,0.0,TRUE
1003474,Lisa Smith Interiors,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,2/3/2020,FALSE,0.0,TRUE
1005600,"David A Millett, Inc.",DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,12/3/2019,FALSE,0.0,TRUE
1007979,By Design Interiors (MI),DESIGN,DESIGN_FIRM,3529.0,0.0,7,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,5/8/2020,FALSE,0.0,TRUE
1008328,West Central Home,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,11/29/2022,FALSE,0.0,TRUE
1008788,Design Group,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,1/31/2020,FALSE,0.0,TRUE
1009495,Y Factor Studio,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,5/18/2020,FALSE,0.0,TRUE
1009914,"Creative Illusions Home, Inc.",DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,7/20/2020,FALSE,0.0,TRUE
1011516,"Marika Designs, LLC",DESIGN,DESIGN_FIRM,3325.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,12/2/2019,FALSE,0.0,TRUE
1012459,"Elements Interior Architecture, Inc",DESIGN,DESIGN_FIRM,560.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,5/28/2020,FALSE,0.0,TRUE
1012521,Luken Blunt Design Group,DESIGN,DESIGN_FIRM,2167.0,0.0,2,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,3/13/2020,FALSE,0.0,TRUE
1001114,Willowbrook Interiors,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,3/3/2020,FALSE,0.0,TRUE
1015020,Lafayette Custom Interiors LLC,DESIGN,DESIGN_FIRM,2094.0,0.0,4,1,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,2/3/2020,FALSE,0.0,TRUE
1017615,NMK design studio,DESIGN,DESIGN_FIRM,1387.0,0.0,2,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,4/16/2021,FALSE,0.0,TRUE
1027794,Basic Construction INC,DESIGN,ARCHITECT_BUILDER,100.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,7/19/2024,FALSE,0.0,TRUE
,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
ZERO REVENUE ACCOUNTS: 51 total | 16 keeping | 35 removed,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
Account_ID,Account_Name,Segment,Sub_Segment,Total_Rev_2024,Total_Rev_2025,Orders_2024,Orders_2025,Revenue_Tier,Potential_Tier,Segment_Label,Customer_Since_Date,Is_New_2025,Composite_Score,Floor_Removed
1035482,"Perlmutter-Freiwald, Inc",DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,8/19/2025,TRUE,18.5,FALSE
1037859,Jones-Keena,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,8/22/2025,TRUE,18.5,FALSE
1038666,SKP Design,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,11/26/2025,TRUE,16.8,FALSE
1000335,Rugs By Design,RETAIL,SINGLE_LOCATION,1753.5,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,9/21/2021,FALSE,0.0,FALSE
1002473,Bloomington Interiors,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,2/28/2020,FALSE,0.0,FALSE
1002582,Rug Bazaar of West Chester,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,12/14/2021,FALSE,0.0,FALSE
1002747,Jb's Furniture,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,12/9/2020,FALSE,0.0,FALSE
1004263,HAUS Love,RETAIL,SINGLE_LOCATION,2963.32,0.0,5,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,10/16/2019,FALSE,0.0,FALSE
1005521,Banfich Interiors,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,10/8/2020,FALSE,0.0,FALSE
1006575,The Rug Merchant (IN),RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,2/27/2020,FALSE,0.0,FALSE
1006849,"Smith Furniture Co, Inc.",RETAIL,SINGLE_LOCATION,1290.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,9/23/2021,FALSE,0.0,FALSE
1014919,The Granary Gift and Furniture,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,11/18/2019,FALSE,0.0,FALSE
1015376,Watson's of Dayton,RETAIL,MULTIPLE_LOCATIONS,1324.0,0.0,3,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,2/4/2020,FALSE,0.0,FALSE
1020131,Willa Gray Home,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,9/7/2021,FALSE,0.0,FALSE
1024582,Persimmon Avenue,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,5/24/2023,FALSE,0.0,FALSE
1025659,Italmoda,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,1/22/2024,FALSE,0.0,FALSE
1000151,Boxell Interiors Inc.,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,11/21/2022,FALSE,0.0,TRUE
1001114,Willowbrook Interiors,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,3/3/2020,FALSE,0.0,TRUE
1001825,"Centerville Design Associates, Inc",DESIGN,DESIGN_FIRM,5794.0,0.0,4,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,8/14/2020,FALSE,0.0,TRUE
1002385,Trade Connection,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,1/13/2022,FALSE,0.0,TRUE
1002499,Decorative Circle,DESIGN,DESIGN_FIRM,179.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,3/10/2020,FALSE,0.0,TRUE
1002885,"Spike and Buddy's, Inc.",DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,11/2/2020,FALSE,0.0,TRUE
1003174,Julie Bova Interior Design,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,7/17/2020,FALSE,0.0,TRUE
1003387,Interior Motives By 321,DESIGN,DESIGN_FIRM,4527.69,0.0,3,1,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,3/11/2020,FALSE,0.0,TRUE
1003474,Lisa Smith Interiors,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,2/3/2020,FALSE,0.0,TRUE
1005600,"David A Millett, Inc.",DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,12/3/2019,FALSE,0.0,TRUE
1007979,By Design Interiors (MI),DESIGN,DESIGN_FIRM,3529.0,0.0,7,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,5/8/2020,FALSE,0.0,TRUE
1008328,West Central Home,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,11/29/2022,FALSE,0.0,TRUE
1008788,Design Group,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,1/31/2020,FALSE,0.0,TRUE
1009495,Y Factor Studio,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,5/18/2020,FALSE,0.0,TRUE
1009914,"Creative Illusions Home, Inc.",DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,7/20/2020,FALSE,0.0,TRUE
1011516,"Marika Designs, LLC",DESIGN,DESIGN_FIRM,3325.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,12/2/2019,FALSE,0.0,TRUE
1012459,"Elements Interior Architecture, Inc",DESIGN,DESIGN_FIRM,560.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,5/28/2020,FALSE,0.0,TRUE
1012521,Luken Blunt Design Group,DESIGN,DESIGN_FIRM,2167.0,0.0,2,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,3/13/2020,FALSE,0.0,TRUE
1015020,Lafayette Custom Interiors LLC,DESIGN,DESIGN_FIRM,2094.0,0.0,4,1,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,2/3/2020,FALSE,0.0,TRUE
1017615,NMK design studio,DESIGN,DESIGN_FIRM,1387.0,0.0,2,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,4/16/2021,FALSE,0.0,TRUE
1018555,Interiors By Studio V,DESIGN,DESIGN_FIRM,2805.5,0.0,2,1,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,3/13/2021,FALSE,0.0,TRUE
1019650,Bai & Sell Design,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,8/3/2021,FALSE,0.0,TRUE
1020046,Annie Baker Design,DESIGN,DESIGN_FIRM,3145.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,8/23/2021,FALSE,0.0,TRUE
1020632,Design Strategies,DESIGN,DESIGN_FIRM,1631.04,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,11/5/2021,FALSE,0.0,TRUE
1021277,Camden Interiors,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,2/24/2022,FALSE,0.0,TRUE
1021395,Of Place Studio,DESIGN,DESIGN_FIRM,25.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,3/14/2022,FALSE,0.0,TRUE
1021893,"Kelsey Duda Interiors, Fernhaus Studio",DESIGN,HOSPITALITY,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,2/9/2023,FALSE,0.0,TRUE
1021910,Reem Akkad Design/ Reem Akkad,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,12/15/2022,FALSE,0.0,TRUE
1022832,Design by Choice LLC,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,11/28/2022,FALSE,0.0,TRUE
1022942,Clark + Aldine,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,12/1/2022,FALSE,0.0,TRUE
1023038,G&G Design and Staging,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,11/7/2022,FALSE,0.0,TRUE
1023461,Spaces Interior Design,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,1/11/2023,FALSE,0.0,TRUE
1024412,Etheric Living + Co.,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,5/4/2023,FALSE,0.0,TRUE
1024608,"CHRISTINE LILLEY DESIGNS, LLC",DESIGN,DESIGN_FIRM,869.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,6/12/2023,FALSE,0.0,TRUE
1027794,Basic Construction INC,DESIGN,ARCHITECT_BUILDER,100.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,7/19/2024,FALSE,0.0,TRUE
,,,,,,,,,,,,,,
