Rep Detail Report: Logan Karr
Generated: 2025-12-17 18:06:26

================================================================================
SUMMARY METRICS
================================================================================
Total Accounts (after alignment): 142
Total 2024 Revenue: 0.00
Total 2025 Revenue: 55119.60

Accounts Removed (Floor): 3
Revenue Removed (Floor): 0.00

Final Accounts (Keeping): 139
Final Revenue (Keeping): 55119.60

Zero Revenue Accounts: 90
Zero Revenue New 2025 Accounts: 87

================================================================================
BREAKDOWN BY SEGMENT
================================================================================
Group 3 High Potential: 135 accounts | 38105.20 revenue | 0 removed
Group 2 High Potential: 4 accounts | 17014.40 revenue | 0 removed
Group 3 Low Potential: 3 accounts | 0.00 revenue | 3 removed

================================================================================
GROUP 2 (MID REVENUE) - KEEPING: 4 accounts | 17014.40 revenue
================================================================================
Account_ID,Account_Name,Segment,Sub_Segment,Total_Rev_2024,Total_Rev_2025,Orders_2024,Orders_2025,Revenue_Tier,Potential_Tier,Segment_Label,Customer_Since_Date,Is_New_2025,Growth_Classification,Composite_Score,Floor_Removed
1037470,Prince Design Studio,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,7/14/2025,True,STABLE_GROWTH,17.1,False
1037454,Tilly Lee + Company,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,7/19/2025,True,HIGH_GROWTH,21.1,False
1038014,Lovina Zoe LLC,DESIGN,DESIGN_FIRM,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,9/15/2025,True,STABLE_GROWTH,17.0,False
1037330,Jennifer Bowne Design,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,6/23/2025,True,STABLE_GROWTH,17.2,False
1037561,Jenn McCoy Interiors,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,7/22/2025,True,STABLE_GROWTH,21.6,False
1038004,Schmidt Design,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,9/10/2025,True,STABLE_GROWTH,17.0,False
1038001,Arizona State Masonry/8AZ Land Services LLC,DESIGN,ARCHITECT_BUILDER,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,9/21/2025,True,STABLE_GROWTH,18.4,False
1038000,Designing Ventures LLC,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,9/26/2025,True,STABLE_GROWTH,18.4,False
1037995,The Gallacher Collective,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,9/10/2025,True,STABLE_GROWTH,17.0,False
1037994,Coven Haus,DESIGN,DESIGN_FIRM,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,9/10/2025,True,STABLE_GROWTH,17.0,False
1037304,Hulen Design LLC,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,6/14/2025,True,STABLE_GROWTH,20.2,False
1037329,Haley Poe Interior Design,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,6/18/2025,True,STABLE_GROWTH,17.2,False
1037379,Vie,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,6/26/2025,True,STABLE_GROWTH,17.2,False
1037961,LSL Design Co.,DESIGN,DESIGN_FIRM,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,11/12/2025,True,STABLE_GROWTH,18.3,False
1037958,Maelee LLC,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,9/9/2025,True,HIGH_GROWTH,25.5,False
1037385,Boquist Home,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,7/7/2025,True,STABLE_GROWTH,18.7,False
1037936,Lumiere du Matin,DESIGN,DESIGN_FIRM,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,9/10/2025,True,STABLE_GROWTH,21.5,False
1037928,Erin O'Brien Interior Design,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,10/1/2025,True,STABLE_GROWTH,19.9,False
1037916,RJA Design,DESIGN,DESIGN_FIRM,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,9/8/2025,True,STABLE_GROWTH,18.5,False
1037412,Melissa Rae Designs,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,7/22/2025,True,STABLE_GROWTH,20.1,False
1037445,"Olive & Rae Designs, LLC",DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0.0,1.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,7/21/2025,True,STABLE_GROWTH,21.6,False
1037899,House of Hazard Interiors,DESIGN,DESIGN_FIRM,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,12/4/2025,True,STABLE_GROWTH,16.7,False
1037913,Susan Barrier Design Consulting LLC,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,8/29/2025,True,STABLE_GROWTH,18.5,False
1037449,Designed for Life,DESIGN,DESIGNER_INDEPENDENT,0.0,-157.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,7/9/2025,True,HIGH_GROWTH,24.1,False

================================================================================
GROUP 3 (LOW REVENUE) - LOSING (FLOOR REMOVED): 3 accounts | 0.00 revenue
(DESIGN segment + Not new in 2025)
================================================================================
Account_ID,Account_Name,Segment,Sub_Segment,Total_Rev_2024,Total_Rev_2025,Orders_2024,Orders_2025,Revenue_Tier,Potential_Tier,Segment_Label,Customer_Since_Date,Is_New_2025,Growth_Classification,Composite_Score,Floor_Removed
1014619,Interior Styles Inc,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0.0,0.0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,5/27/2021,False,STABLE_GROWTH,0.0,True
1038642,MaArte Design,DESIGN,DESIGN_FIRM,0.0,0.0,0.0,1.0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,,False,STABLE_GROWTH,0.0,True
1038677,Sun Valley Staging,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0.0,1.0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,,False,STABLE_GROWTH,0.0,True

================================================================================
ZERO REVENUE ACCOUNTS: 90 total | 87 keeping | 3 removed
================================================================================
Account_ID,Account_Name,Segment,Sub_Segment,Total_Rev_2024,Total_Rev_2025,Orders_2024,Orders_2025,Revenue_Tier,Potential_Tier,Segment_Label,Customer_Since_Date,Is_New_2025,Growth_Classification,Composite_Score,Floor_Removed
1036366,NTR Designs LLC,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,3/14/2025,True,STABLE_GROWTH,17.5,False
1036486,Fleur Designs,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,3/26/2025,True,STABLE_GROWTH,17.4,False
1036703,Johnson and Fernandez Interior Design,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,4/15/2025,True,STABLE_GROWTH,20.4,False
1037216,TAS 2 Design,DESIGN,DESIGN_FIRM,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,6/4/2025,True,STABLE_GROWTH,18.7,False
1037265,Private Lyfe LLC,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,6/17/2025,True,STABLE_GROWTH,17.2,False
1037304,Hulen Design LLC,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,6/14/2025,True,STABLE_GROWTH,20.2,False
1037329,Haley Poe Interior Design,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,6/18/2025,True,STABLE_GROWTH,17.2,False
1037330,Jennifer Bowne Design,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,6/23/2025,True,STABLE_GROWTH,17.2,False
1037379,Vie,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,6/26/2025,True,STABLE_GROWTH,17.2,False
1037385,Boquist Home,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,7/7/2025,True,STABLE_GROWTH,18.7,False
1037412,Melissa Rae Designs,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,7/22/2025,True,STABLE_GROWTH,20.1,False
1037445,"Olive & Rae Designs, LLC",DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0.0,1.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,7/21/2025,True,STABLE_GROWTH,21.6,False
1037454,Tilly Lee + Company,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,7/19/2025,True,HIGH_GROWTH,21.1,False
1037470,Prince Design Studio,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,7/14/2025,True,STABLE_GROWTH,17.1,False
1037509,Margaret Helms Interiors,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,7/17/2025,True,STABLE_GROWTH,17.1,False
1037527,Artelier Interiors,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,7/24/2025,True,STABLE_GROWTH,18.6,False
1037535,Oak and Wilder,RETAIL,SINGLE_LOCATION,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,7/18/2025,True,STABLE_GROWTH,20.1,False
1037548,EE Design Consulting LLC,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,8/27/2025,True,STABLE_GROWTH,17.0,False
1037559,Curated by Lazo,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,7/26/2025,True,HIGH_GROWTH,21.1,False
1037561,Jenn McCoy Interiors,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,7/22/2025,True,STABLE_GROWTH,21.6,False
1037569,"Roomworks Designs, LLC",DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,7/28/2025,True,STABLE_GROWTH,18.6,False
1037607,Reategui Design,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,8/12/2025,True,STABLE_GROWTH,18.6,False
1037613,Peloza Design,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,8/15/2025,True,STABLE_GROWTH,17.0,False
1037626,Norton Design Approach,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,8/1/2025,True,STABLE_GROWTH,17.1,False
1037650,"DUMONT INTERIEURS, LLC",DESIGN,DESIGN_FIRM,0.0,0.0,0.0,1.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,9/22/2025,True,STABLE_GROWTH,19.9,False
1037656,Erin May Interiors,DESIGN,DESIGN_FIRM,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,8/5/2025,True,STABLE_GROWTH,18.6,False
1037659,Mike Moser Studio,DESIGN,DESIGN_FIRM,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,8/12/2025,True,STABLE_GROWTH,17.1,False
1037670,Sillin Studios,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,8/5/2025,True,STABLE_GROWTH,17.1,False
1037738,Bren Bradley Home,DESIGN,DESIGN_FIRM,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,8/14/2025,True,HIGH_GROWTH,21.0,False
1037740,Kendall Designs(TEXAS),DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,8/12/2025,True,HIGH_GROWTH,22.6,False
1037767,"Kat Clasen Design, LLC",DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,8/22/2025,True,STABLE_GROWTH,17.0,False
1037799,"Creations by Christy, LLC",DESIGN,HOSPITALITY,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,12/3/2025,True,HIGH_GROWTH,20.7,False
1037802,Danielle Decker,RETAIL,SINGLE_LOCATION,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,8/18/2025,True,STABLE_GROWTH,20.0,False
1037808,Angel Rivera Designs,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,8/21/2025,True,HIGH_GROWTH,22.5,False
1037817,Brana Designs,DESIGN,DESIGN_FIRM,0.0,0.0,0.0,1.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,8/19/2025,True,STABLE_GROWTH,21.5,False
1037844,J Bella Interiors,DESIGN,DESIGN_FIRM,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,8/25/2025,True,STABLE_GROWTH,17.0,False
1037899,House of Hazard Interiors,DESIGN,DESIGN_FIRM,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,12/4/2025,True,STABLE_GROWTH,16.7,False
1037913,Susan Barrier Design Consulting LLC,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,8/29/2025,True,STABLE_GROWTH,18.5,False
1037916,RJA Design,DESIGN,DESIGN_FIRM,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,9/8/2025,True,STABLE_GROWTH,18.5,False
1037928,Erin O'Brien Interior Design,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,10/1/2025,True,STABLE_GROWTH,19.9,False
1037936,Lumiere du Matin,DESIGN,DESIGN_FIRM,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,9/10/2025,True,STABLE_GROWTH,21.5,False
1037958,Maelee LLC,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,9/9/2025,True,HIGH_GROWTH,25.5,False
1037961,LSL Design Co.,DESIGN,DESIGN_FIRM,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,11/12/2025,True,STABLE_GROWTH,18.3,False
1037994,Coven Haus,DESIGN,DESIGN_FIRM,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,9/10/2025,True,STABLE_GROWTH,17.0,False
1037995,The Gallacher Collective,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,9/10/2025,True,STABLE_GROWTH,17.0,False
1038000,Designing Ventures LLC,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,9/26/2025,True,STABLE_GROWTH,18.4,False
1038001,Arizona State Masonry/8AZ Land Services LLC,DESIGN,ARCHITECT_BUILDER,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,9/21/2025,True,STABLE_GROWTH,18.4,False
1038004,Schmidt Design,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,9/10/2025,True,STABLE_GROWTH,17.0,False
1038012,BKD Interiors,DESIGN,DESIGN_FIRM,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,9/15/2025,True,HIGH_GROWTH,21.0,False
1038014,Lovina Zoe LLC,DESIGN,DESIGN_FIRM,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,9/15/2025,True,STABLE_GROWTH,17.0,False
1038028,Lindsay Baker Interior Design,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,9/29/2025,True,STABLE_GROWTH,16.9,False
1038067,TeelSpaces Interior Design and Renovations,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,10/8/2025,True,STABLE_GROWTH,18.4,False
1038089,Jonathan Himschoot Designs,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0.0,1.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,10/6/2025,True,STABLE_GROWTH,19.9,False
1038099,Kate Cane Designs,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,10/2/2025,True,STABLE_GROWTH,19.9,False
1038123,Cimino Design Studio,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,11/19/2025,True,STABLE_GROWTH,18.3,False
1038133,Intuitive Interiors LLC,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,9/27/2025,True,HIGH_GROWTH,20.9,False
1038137,CBI Designs,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,10/9/2025,True,HIGH_GROWTH,22.4,False
1038165,Montara LLC,DESIGN,ARCHITECT_BUILDER,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,11/5/2025,True,STABLE_GROWTH,16.8,False
1038227,Becca's Interiors,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,10/8/2025,True,STABLE_GROWTH,16.9,False
1038233,Chloe Design,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,10/7/2025,True,STABLE_GROWTH,16.9,False
1038239,Allie Turville Interiors,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,10/15/2025,True,STABLE_GROWTH,19.9,False
1038264,Krishni Daye Designs,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,10/17/2025,True,STABLE_GROWTH,16.9,False
1038273,Carly Gray Design,DESIGN,DESIGN_FIRM,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,10/30/2025,True,STABLE_GROWTH,16.8,False
1038284,"Nina Ex Designs, Inc",DESIGN,DESIGN_FIRM,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,11/1/2025,True,STABLE_GROWTH,18.3,False
1038300,"Leslie Barry Design, LLC",DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,10/17/2025,True,STABLE_GROWTH,16.9,False
1038341,The Luster Kind Inc.,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,10/27/2025,True,STABLE_GROWTH,18.3,False
1038364,Eva Larocque Interiors,DESIGN,DESIGN_FIRM,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,10/27/2025,True,STABLE_GROWTH,16.8,False
1038389,Astrelle Johnquest Design,DESIGN,DESIGN_FIRM,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,11/13/2025,True,STABLE_GROWTH,18.3,False
1038390,"AH Homes, Inc",DESIGN,HOSPITALITY,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,11/3/2025,True,HIGH_GROWTH,23.8,False
1038394,Cypress Studio LLC,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,11/6/2025,True,STABLE_GROWTH,16.8,False
1038396,Lauren Mitchell Interiors,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,11/6/2025,True,HIGH_GROWTH,20.8,False
1038433,Chelsea Harrison Designs,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,10/30/2025,True,STABLE_GROWTH,18.3,False
1038438,Abernethy House Design,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,11/13/2025,True,STABLE_GROWTH,18.3,False
1038452,Monika Merchant Design Studio,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,11/12/2025,True,HIGH_GROWTH,22.3,False
1038465,"Madeen interior design , Inc",DESIGN,DESIGN_FIRM,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,10/31/2025,True,STABLE_GROWTH,16.8,False
1038484,Bottega Exchange and Designs,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0.0,1.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,11/5/2025,True,HIGH_GROWTH,22.3,False
1038485,Alicia Henn Creative,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,11/5/2025,True,STABLE_GROWTH,19.8,False
1038488,Tally Interiors,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,11/11/2025,True,STABLE_GROWTH,18.3,False
1038532,Rivington Marx Interiors,DESIGN,DESIGN_FIRM,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,11/6/2025,True,STABLE_GROWTH,21.3,False
1038537,Anson Fillerup Design,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,11/12/2025,True,STABLE_GROWTH,19.8,False
1038557,Michael Nicholas Designs,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,11/13/2025,True,STABLE_GROWTH,18.3,False
1038572,Dandi Interior Design Studio,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,11/30/2025,True,STABLE_GROWTH,16.8,False
1038575,Alicia Paley Home Interiors,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,11/13/2025,True,STABLE_GROWTH,16.8,False
1038614,Rendered Interiors dba RI Studio,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,11/18/2025,True,HIGH_GROWTH,22.3,False
1038635,The Bradley Home Collection LLC,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,11/21/2025,True,STABLE_GROWTH,16.8,False
1038644,Design Lines,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,11/22/2025,True,STABLE_GROWTH,18.3,False
1038661,Wolfe Studios,DESIGN,DESIGN_FIRM,0.0,0.0,0.0,0.0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,12/1/2025,True,STABLE_GROWTH,16.7,False
1014619,Interior Styles Inc,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0.0,0.0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,5/27/2021,False,STABLE_GROWTH,0.0,True
1038642,MaArte Design,DESIGN,DESIGN_FIRM,0.0,0.0,0.0,1.0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,,False,STABLE_GROWTH,0.0,True
1038677,Sun Valley Staging,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0.0,1.0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,,False,STABLE_GROWTH,0.0,True

